  # rho, z,   i,  j,  code:  1=sphere, 2=cone, 3=cant, 4= edge
    0.12591E+05    0.15686E+05   431   447     3
    0.12419E+05    0.15686E+05   430   447     3
    0.12249E+05    0.15686E+05   429   447     3
    0.12082E+05    0.15686E+05   428   447     3
    0.11917E+05    0.15686E+05   427   447     3
    0.11755E+05    0.15686E+05   426   447     3
    0.11594E+05    0.15686E+05   425   447     3
    0.11436E+05    0.15686E+05   424   447     3
    0.11280E+05    0.15686E+05   423   447     3
    0.11126E+05    0.15686E+05   422   447     3
    0.10974E+05    0.15686E+05   421   447     3
    0.10824E+05    0.15686E+05   420   447     3
    0.10676E+05    0.15686E+05   419   447     3
    0.10530E+05    0.15686E+05   418   447     3
    0.10387E+05    0.15686E+05   417   447     3
    0.10245E+05    0.15686E+05   416   447     3
    0.10105E+05    0.15686E+05   415   447     3
    0.99668E+04    0.15686E+05   414   447     3
    0.98306E+04    0.15686E+05   413   447     3
    0.96963E+04    0.15686E+05   412   447     3
    0.95639E+04    0.15686E+05   411   447     3
    0.94332E+04    0.15686E+05   410   447     3
    0.93044E+04    0.15686E+05   409   447     3
    0.91772E+04    0.15686E+05   408   447     3
    0.90518E+04    0.15686E+05   407   447     3
    0.89282E+04    0.15686E+05   406   447     3
    0.88062E+04    0.15686E+05   405   447     3
    0.86858E+04    0.15686E+05   404   447     3
    0.85671E+04    0.15686E+05   403   447     3
    0.84500E+04    0.15686E+05   402   447     3
    0.83346E+04    0.15686E+05   401   447     3
    0.82206E+04    0.15686E+05   400   447     3
    0.81083E+04    0.15686E+05   399   447     3
    0.79974E+04    0.15686E+05   398   447     3
    0.78881E+04    0.15686E+05   397   447     3
    0.77803E+04    0.15686E+05   396   447     3
    0.76739E+04    0.15686E+05   395   447     3
    0.75690E+04    0.15686E+05   394   447     3
    0.74655E+04    0.15686E+05   393   447     3
    0.73634E+04    0.15686E+05   392   447     3
    0.72627E+04    0.15686E+05   391   447     3
    0.71634E+04    0.15686E+05   390   447     3
    0.70654E+04    0.15686E+05   389   447     3
    0.69687E+04    0.15686E+05   388   447     3
    0.68734E+04    0.15686E+05   387   447     3
    0.67794E+04    0.15686E+05   386   447     3
    0.66866E+04    0.15686E+05   385   447     3
    0.65951E+04    0.15686E+05   384   447     3
    0.65049E+04    0.15686E+05   383   447     3
    0.64159E+04    0.15686E+05   382   447     3
    0.63281E+04    0.15686E+05   381   447     3
    0.62415E+04    0.15686E+05   380   447     3
    0.61561E+04    0.15686E+05   379   447     3
    0.60718E+04    0.15686E+05   378   447     3
    0.59887E+04    0.15686E+05   377   447     3
    0.59067E+04    0.15686E+05   376   447     3
    0.58258E+04    0.15686E+05   375   447     3
    0.57460E+04    0.15686E+05   374   447     3
    0.56674E+04    0.15686E+05   373   447     3
    0.55898E+04    0.15686E+05   372   447     3
    0.55132E+04    0.15686E+05   371   447     3
    0.54377E+04    0.15686E+05   370   447     3
    0.53632E+04    0.15686E+05   369   447     3
    0.52897E+04    0.15686E+05   368   447     3
    0.52173E+04    0.15686E+05   367   447     3
    0.51458E+04    0.15686E+05   366   447     3
    0.50753E+04    0.15686E+05   365   447     3
    0.50057E+04    0.15686E+05   364   447     3
    0.49371E+04    0.15686E+05   363   447     3
    0.48694E+04    0.15686E+05   362   447     3
    0.48027E+04    0.15686E+05   361   447     3
    0.47368E+04    0.15686E+05   360   447     3
    0.46719E+04    0.15686E+05   359   447     3
    0.46078E+04    0.15686E+05   358   447     3
    0.45446E+04    0.15686E+05   357   447     3
    0.44823E+04    0.15686E+05   356   447     3
    0.44208E+04    0.15686E+05   355   447     3
    0.43602E+04    0.15686E+05   354   447     3
    0.43004E+04    0.15686E+05   353   447     3
    0.42414E+04    0.15686E+05   352   447     3
    0.41832E+04    0.15686E+05   351   447     3
    0.41258E+04    0.15686E+05   350   447     3
    0.40691E+04    0.15686E+05   349   447     3
    0.40133E+04    0.15686E+05   348   447     2
    0.39582E+04    0.15686E+05   347   447     2
    0.39038E+04    0.15686E+05   346   447     2
    0.38502E+04    0.15686E+05   345   447     2
    0.37973E+04    0.15686E+05   344   447     2
    0.37452E+04    0.15686E+05   343   447     2
    0.36937E+04    0.15686E+05   342   447     2
    0.36430E+04    0.15686E+05   341   447     2
    0.35929E+04    0.15686E+05   340   447     2
    0.35436E+04    0.15686E+05   339   447     2
    0.34949E+04    0.15686E+05   338   447     2
    0.34468E+04    0.15686E+05   337   447     2
    0.33994E+04    0.15686E+05   336   447     2
    0.33527E+04    0.15686E+05   335   447     2
    0.33066E+04    0.15686E+05   334   447     2
    0.32611E+04    0.15686E+05   333   447     2
    0.32163E+04    0.15686E+05   332   447     2
    0.31720E+04    0.15686E+05   331   447     2
    0.31284E+04    0.15686E+05   330   447     2
    0.30853E+04    0.15686E+05   329   447     2
    0.30428E+04    0.15686E+05   328   447     2
    0.30010E+04    0.15686E+05   327   447     2
    0.29596E+04    0.15686E+05   326   447     2
    0.29189E+04    0.15686E+05   325   447     2
    0.28787E+04    0.15686E+05   324   447     2
    0.28390E+04    0.15686E+05   323   447     2
    0.27999E+04    0.15686E+05   322   447     2
    0.27613E+04    0.15686E+05   321   447     2
    0.27233E+04    0.15686E+05   320   447     2
    0.26858E+04    0.15686E+05   319   447     2
    0.26487E+04    0.15686E+05   318   447     2
    0.26122E+04    0.15686E+05   317   447     2
    0.25762E+04    0.15686E+05   316   447     2
    0.25406E+04    0.15686E+05   315   447     2
    0.25056E+04    0.15686E+05   314   447     2
    0.24710E+04    0.15686E+05   313   447     2
    0.24369E+04    0.15686E+05   312   447     2
    0.24033E+04    0.15686E+05   311   447     2
    0.23701E+04    0.15686E+05   310   447     2
    0.23374E+04    0.15686E+05   309   447     2
    0.23051E+04    0.15686E+05   308   447     2
    0.22732E+04    0.15686E+05   307   447     2
    0.22418E+04    0.15686E+05   306   447     2
    0.22108E+04    0.15686E+05   305   447     2
    0.21803E+04    0.15686E+05   304   447     2
    0.21501E+04    0.15686E+05   303   447     2
    0.21204E+04    0.15686E+05   302   447     2
    0.20911E+04    0.15686E+05   301   447     2
    0.20621E+04    0.15686E+05   300   447     2
    0.20336E+04    0.15686E+05   299   447     2
    0.20055E+04    0.15686E+05   298   447     2
    0.19777E+04    0.15686E+05   297   447     2
    0.19503E+04    0.15686E+05   296   447     2
    0.19233E+04    0.15686E+05   295   447     2
    0.18966E+04    0.15686E+05   294   447     2
    0.18704E+04    0.15686E+05   293   447     2
    0.18444E+04    0.15686E+05   292   447     2
    0.18189E+04    0.15686E+05   291   447     2
    0.17936E+04    0.15686E+05   290   447     2
    0.17687E+04    0.15686E+05   289   447     2
    0.17442E+04    0.15686E+05   288   447     2
    0.17200E+04    0.15686E+05   287   447     2
    0.16961E+04    0.15686E+05   286   447     2
    0.16726E+04    0.15686E+05   285   447     2
    0.16493E+04    0.15686E+05   284   447     2
    0.16264E+04    0.15686E+05   283   447     2
    0.16038E+04    0.15686E+05   282   447     2
    0.15815E+04    0.15686E+05   281   447     2
    0.15595E+04    0.15686E+05   280   447     2
    0.15378E+04    0.15686E+05   279   447     2
    0.15164E+04    0.15686E+05   278   447     2
    0.14953E+04    0.15686E+05   277   447     2
    0.14745E+04    0.15686E+05   276   447     2
    0.14539E+04    0.15686E+05   275   447     2
    0.14337E+04    0.15686E+05   274   447     2
    0.14137E+04    0.15686E+05   273   447     2
    0.13940E+04    0.15686E+05   272   447     2
    0.13746E+04    0.15686E+05   271   447     2
    0.13554E+04    0.15686E+05   270   447     2
    0.13365E+04    0.15686E+05   269   447     2
    0.13178E+04    0.15686E+05   268   447     2
    0.12994E+04    0.15686E+05   267   447     2
    0.12812E+04    0.15686E+05   266   447     2
    0.12633E+04    0.15686E+05   265   447     2
    0.12457E+04    0.15686E+05   264   447     2
    0.12282E+04    0.15686E+05   263   447     2
    0.12111E+04    0.15686E+05   262   447     2
    0.11941E+04    0.15686E+05   261   447     2
    0.11774E+04    0.15686E+05   260   447     2
    0.11609E+04    0.15686E+05   259   447     2
    0.11446E+04    0.15686E+05   258   447     2
    0.11286E+04    0.15686E+05   257   447     2
    0.11127E+04    0.15686E+05   256   447     2
    0.10971E+04    0.15686E+05   255   447     2
    0.10817E+04    0.15686E+05   254   447     2
    0.10665E+04    0.15686E+05   253   447     2
    0.10516E+04    0.15686E+05   252   447     2
    0.10368E+04    0.15686E+05   251   447     2
    0.10222E+04    0.15686E+05   250   447     2
    0.10078E+04    0.15686E+05   249   447     2
    0.99362E+03    0.15686E+05   248   447     2
    0.97963E+03    0.15686E+05   247   447     2
    0.96583E+03    0.15686E+05   246   447     2
    0.95222E+03    0.15686E+05   245   447     2
    0.93879E+03    0.15686E+05   244   447     2
    0.92554E+03    0.15686E+05   243   447     2
    0.91248E+03    0.15686E+05   242   447     2
    0.89959E+03    0.15686E+05   241   447     2
    0.88687E+03    0.15686E+05   240   447     2
    0.87434E+03    0.15686E+05   239   447     2
    0.86197E+03    0.15686E+05   238   447     2
    0.84977E+03    0.15686E+05   237   447     2
    0.83773E+03    0.15686E+05   236   447     2
    0.82586E+03    0.15686E+05   235   447     2
    0.81415E+03    0.15686E+05   234   447     2
    0.80260E+03    0.15686E+05   233   447     2
    0.79121E+03    0.15686E+05   232   447     2
    0.77997E+03    0.15686E+05   231   447     2
    0.76889E+03    0.15686E+05   230   447     2
    0.75796E+03    0.15686E+05   229   447     2
    0.74717E+03    0.15686E+05   228   447     2
    0.73653E+03    0.15686E+05   227   447     2
    0.72604E+03    0.15686E+05   226   447     2
    0.71569E+03    0.15686E+05   225   447     2
    0.70548E+03    0.15686E+05   224   447     2
    0.69541E+03    0.15686E+05   223   447     2
    0.68548E+03    0.15686E+05   222   447     2
    0.67568E+03    0.15686E+05   221   447     2
    0.66602E+03    0.15686E+05   220   447     2
    0.65648E+03    0.15686E+05   219   447     2
    0.64708E+03    0.15686E+05   218   447     2
    0.63780E+03    0.15686E+05   217   447     2
    0.62866E+03    0.15686E+05   216   447     2
    0.61963E+03    0.15686E+05   215   447     2
    0.61073E+03    0.15686E+05   214   447     2
    0.60195E+03    0.15686E+05   213   447     2
    0.59329E+03    0.15686E+05   212   447     2
    0.58475E+03    0.15686E+05   211   447     2
    0.57632E+03    0.15686E+05   210   447     2
    0.56801E+03    0.15686E+05   209   447     2
    0.55981E+03    0.15686E+05   208   447     2
    0.55172E+03    0.15686E+05   207   447     2
    0.54374E+03    0.15686E+05   206   447     2
    0.53587E+03    0.15686E+05   205   447     2
    0.52811E+03    0.15686E+05   204   447     2
    0.52046E+03    0.15686E+05   203   447     2
    0.51291E+03    0.15686E+05   202   447     2
    0.50546E+03    0.15686E+05   201   447     2
    0.49811E+03    0.15686E+05   200   447     2
    0.49086E+03    0.15686E+05   199   447     2
    0.48371E+03    0.15686E+05   198   447     2
    0.47666E+03    0.15686E+05   197   447     2
    0.46971E+03    0.15686E+05   196   447     2
    0.46285E+03    0.15686E+05   195   447     2
    0.45608E+03    0.15686E+05   194   447     2
    0.44940E+03    0.15686E+05   193   447     2
    0.44282E+03    0.15686E+05   192   447     2
    0.43632E+03    0.15686E+05   191   447     2
    0.42992E+03    0.15686E+05   190   447     2
    0.42360E+03    0.15686E+05   189   447     2
    0.41736E+03    0.15686E+05   188   447     2
    0.41122E+03    0.15686E+05   187   447     2
    0.40515E+03    0.15686E+05   186   447     2
    0.39917E+03    0.15686E+05   185   447     2
    0.39327E+03    0.15686E+05   184   447     2
    0.38745E+03    0.15686E+05   183   447     2
    0.38171E+03    0.15686E+05   182   447     2
    0.37604E+03    0.15686E+05   181   447     2
    0.37046E+03    0.15686E+05   180   447     2
    0.36495E+03    0.15686E+05   179   447     2
    0.35951E+03    0.15686E+05   178   447     2
    0.35415E+03    0.15686E+05   177   447     2
    0.34887E+03    0.15686E+05   176   447     2
    0.34365E+03    0.15686E+05   175   447     2
    0.33850E+03    0.15686E+05   174   447     2
    0.33343E+03    0.15686E+05   173   447     2
    0.32842E+03    0.15686E+05   172   447     2
    0.32349E+03    0.15686E+05   171   447     2
    0.31862E+03    0.15686E+05   170   447     2
    0.31381E+03    0.15686E+05   169   447     2
    0.30907E+03    0.15686E+05   168   447     2
    0.30440E+03    0.15686E+05   167   447     2
    0.29979E+03    0.15686E+05   166   447     2
    0.29524E+03    0.15686E+05   165   447     2
    0.29075E+03    0.15686E+05   164   447     2
    0.28633E+03    0.15686E+05   163   447     2
    0.28197E+03    0.15686E+05   162   447     2
    0.27766E+03    0.15686E+05   161   447     2
    0.27341E+03    0.15686E+05   160   447     2
    0.26922E+03    0.15686E+05   159   447     2
    0.26509E+03    0.15686E+05   158   447     2
    0.26102E+03    0.15686E+05   157   447     2
    0.25700E+03    0.15686E+05   156   447     2
    0.25303E+03    0.15686E+05   155   447     2
    0.24912E+03    0.15686E+05   154   447     2
    0.24526E+03    0.15686E+05   153   447     2
    0.24146E+03    0.15686E+05   152   447     2
    0.23770E+03    0.15686E+05   151   447     2
    0.23400E+03    0.15686E+05   150   447     2
    0.23035E+03    0.15686E+05   149   447     2
    0.22674E+03    0.15686E+05   148   447     2
    0.22319E+03    0.15686E+05   147   447     2
    0.21969E+03    0.15686E+05   146   447     2
    0.21623E+03    0.15686E+05   145   447     2
    0.21282E+03    0.15686E+05   144   447     2
    0.20945E+03    0.15686E+05   143   447     2
    0.20614E+03    0.15686E+05   142   447     2
    0.20286E+03    0.15686E+05   141   447     2
    0.19963E+03    0.15686E+05   140   447     2
    0.19645E+03    0.15686E+05   139   447     2
    0.19331E+03    0.15686E+05   138   447     2
    0.19021E+03    0.15686E+05   137   447     2
    0.18715E+03    0.15686E+05   136   447     2
    0.18414E+03    0.15686E+05   135   447     2
    0.18117E+03    0.15686E+05   134   447     2
    0.17823E+03    0.15686E+05   133   447     2
    0.17534E+03    0.15686E+05   132   447     2
    0.17249E+03    0.15686E+05   131   447     2
    0.16967E+03    0.15686E+05   130   447     2
    0.16689E+03    0.15686E+05   129   447     2
    0.16416E+03    0.15686E+05   128   447     2
    0.16145E+03    0.15686E+05   127   447     2
    0.15879E+03    0.15686E+05   126   447     2
    0.15616E+03    0.15686E+05   125   447     2
    0.15357E+03    0.15686E+05   124   447     2
    0.15101E+03    0.15686E+05   123   447     2
    0.14849E+03    0.15686E+05   122   447     2
    0.14600E+03    0.15686E+05   121   447     2
    0.14354E+03    0.15686E+05   120   447     2
    0.14112E+03    0.15686E+05   119   447     2
    0.13874E+03    0.15686E+05   118   447     2
    0.13638E+03    0.15686E+05   117   447     2
    0.13406E+03    0.15686E+05   116   447     2
    0.13176E+03    0.15686E+05   115   447     2
    0.12950E+03    0.15686E+05   114   447     2
    0.12727E+03    0.15686E+05   113   447     2
    0.12507E+03    0.15686E+05   112   447     2
    0.12290E+03    0.15686E+05   111   447     2
    0.12076E+03    0.15686E+05   110   447     2
    0.11865E+03    0.15686E+05   109   447     2
    0.11657E+03    0.15686E+05   108   447     2
    0.11452E+03    0.15686E+05   107   447     2
    0.11249E+03    0.15686E+05   106   447     2
    0.11049E+03    0.15686E+05   105   447     2
    0.10852E+03    0.15686E+05   104   447     2
    0.10658E+03    0.15686E+05   103   447     2
    0.10466E+03    0.15686E+05   102   447     2
    0.10277E+03    0.15686E+05   101   447     2
    0.10090E+03    0.15686E+05   100   447     2
    0.99062E+02    0.15686E+05    99   447     2
    0.97246E+02    0.15686E+05    98   447     2
    0.95455E+02    0.15686E+05    97   447     2
    0.93689E+02    0.15686E+05    96   447     2
    0.91947E+02    0.15686E+05    95   447     2
    0.90228E+02    0.15686E+05    94   447     2
    0.88533E+02    0.15686E+05    93   447     2
    0.86860E+02    0.15686E+05    92   447     2
    0.85211E+02    0.15686E+05    91   447     2
    0.83584E+02    0.15686E+05    90   447     2
    0.81979E+02    0.15686E+05    89   447     2
    0.80396E+02    0.15686E+05    88   447     2
    0.78835E+02    0.15686E+05    87   447     2
    0.77294E+02    0.15686E+05    86   447     2
    0.75775E+02    0.15686E+05    85   447     2
    0.74277E+02    0.15686E+05    84   447     2
    0.72799E+02    0.15686E+05    83   447     2
    0.71340E+02    0.15686E+05    82   447     2
    0.69902E+02    0.15686E+05    81   447     2
    0.68484E+02    0.15686E+05    80   447     2
    0.67084E+02    0.15686E+05    79   447     2
    0.65704E+02    0.15686E+05    78   447     2
    0.64343E+02    0.15686E+05    77   447     2
    0.63000E+02    0.15686E+05    76   447     2
    0.61675E+02    0.15686E+05    75   447     2
    0.60368E+02    0.15686E+05    74   447     2
    0.59080E+02    0.15686E+05    73   447     2
    0.57808E+02    0.15686E+05    72   447     2
    0.56554E+02    0.15686E+05    71   447     2
    0.55317E+02    0.15686E+05    70   447     2
    0.54097E+02    0.15686E+05    69   447     2
    0.52894E+02    0.15686E+05    68   447     2
    0.51707E+02    0.15686E+05    67   447     2
    0.50536E+02    0.15686E+05    66   447     2
    0.49381E+02    0.15686E+05    65   447     2
    0.48242E+02    0.15686E+05    64   447     2
    0.47118E+02    0.15686E+05    63   447     2
    0.46009E+02    0.15686E+05    62   447     2
    0.44916E+02    0.15686E+05    61   447     2
    0.43838E+02    0.15686E+05    60   447     2
    0.42774E+02    0.15686E+05    59   447     2
    0.41724E+02    0.15686E+05    58   447     2
    0.40689E+02    0.15686E+05    57   447     2
    0.39668E+02    0.15686E+05    56   447     2
    0.38661E+02    0.15686E+05    55   447     2
    0.37668E+02    0.15686E+05    54   447     2
    0.36688E+02    0.15686E+05    53   447     2
    0.35722E+02    0.15686E+05    52   447     2
    0.34768E+02    0.15686E+05    51   447     2
    0.33828E+02    0.15686E+05    50   447     2
    0.32900E+02    0.15686E+05    49   447     2
    0.31986E+02    0.15686E+05    48   447     2
    0.31083E+02    0.15686E+05    47   447     2
    0.30193E+02    0.15686E+05    46   447     2
    0.29315E+02    0.15686E+05    45   447     2
    0.28449E+02    0.15686E+05    44   447     1
    0.27594E+02    0.15686E+05    43   447     1
    0.26752E+02    0.15686E+05    42   447     1
    0.25920E+02    0.15686E+05    41   447     1
    0.25100E+02    0.15686E+05    40   447     1
    0.24292E+02    0.15686E+05    39   447     1
    0.23494E+02    0.15686E+05    38   447     1
    0.22707E+02    0.15686E+05    37   447     1
    0.21931E+02    0.15686E+05    36   447     1
    0.21165E+02    0.15686E+05    35   447     1
    0.20410E+02    0.15686E+05    34   447     1
    0.19665E+02    0.15686E+05    33   447     1
    0.18930E+02    0.15686E+05    32   447     1
    0.18206E+02    0.15686E+05    31   447     1
    0.17491E+02    0.15686E+05    30   447     1
    0.16786E+02    0.15686E+05    29   447     1
    0.16090E+02    0.15686E+05    28   447     1
    0.15404E+02    0.15686E+05    27   447     1
    0.14727E+02    0.15686E+05    26   447     1
    0.14060E+02    0.15686E+05    25   447     1
    0.13401E+02    0.15686E+05    24   447     1
    0.12752E+02    0.15686E+05    23   447     1
    0.12111E+02    0.15686E+05    22   447     1
    0.11479E+02    0.15686E+05    21   447     1
    0.10856E+02    0.15686E+05    20   447     1
    0.10241E+02    0.15686E+05    19   447     1
    0.96343E+01    0.15686E+05    18   447     1
    0.90361E+01    0.15686E+05    17   447     1
    0.84460E+01    0.15686E+05    16   447     1
    0.78640E+01    0.15686E+05    15   447     1
    0.72898E+01    0.15686E+05    14   447     1
    0.67235E+01    0.15686E+05    13   447     1
    0.61649E+01    0.15686E+05    12   447     1
    0.56139E+01    0.15686E+05    11   447     1
    0.50704E+01    0.15686E+05    10   447     1
    0.45343E+01    0.15686E+05     9   447     1
    0.40055E+01    0.15686E+05     8   447     1
    0.34839E+01    0.15686E+05     7   447     1
    0.29694E+01    0.15686E+05     6   447     1
    0.24619E+01    0.15686E+05     5   447     1
    0.19613E+01    0.15686E+05     4   447     1
    0.14675E+01    0.15686E+05     3   447     1
    0.98043E+00    0.15686E+05     2   447     1
    0.50000E+00    0.15686E+05     1   447     1
