# distance (nm) Capacitances(F)
1.000000000000000000e+02 1.670418775077040608e-15
1.020000000000000000e+02 1.670191368771664269e-15
1.040000000000000000e+02 1.669965014228644418e-15
1.060000000000000000e+02 1.669739684146774207e-15
1.080000000000000000e+02 1.669515352547068380e-15
1.100000000000000000e+02 1.669291994682450935e-15
1.120000000000000000e+02 1.669069586955281485e-15
1.140000000000000000e+02 1.668848106841870540e-15
1.160000000000000000e+02 1.668627532823320666e-15
1.180000000000000000e+02 1.668407844322011149e-15
1.200000000000000000e+02 1.668189021643201579e-15
1.220000000000000000e+02 1.667971045921256588e-15
1.240000000000000000e+02 1.667753899070031029e-15
1.260000000000000000e+02 1.667537563737059052e-15
1.280000000000000000e+02 1.667322023261170777e-15
1.300000000000000000e+02 1.667107261633237587e-15
1.320000000000000000e+02 1.666893263459770735e-15
1.340000000000000000e+02 1.666680013929118061e-15
1.360000000000000000e+02 1.666467498780036565e-15
1.380000000000000000e+02 1.666255704272437104e-15
1.400000000000000000e+02 1.666044617160124907e-15
1.420000000000000000e+02 1.665834224665369465e-15
1.440000000000000000e+02 1.665624514455148575e-15
1.460000000000000000e+02 1.665415474618949396e-15
1.480000000000000000e+02 1.665207093647981574e-15
1.500000000000000000e+02 1.664999360415708550e-15
1.520000000000000000e+02 1.664792264159600806e-15
1.540000000000000000e+02 1.664585794463997674e-15
1.560000000000000000e+02 1.664379941244008059e-15
1.580000000000000000e+02 1.664174694730389553e-15
1.600000000000000000e+02 1.663970045455295499e-15
1.620000000000000000e+02 1.663765984238868885e-15
1.640000000000000000e+02 1.663562502176599077e-15
1.660000000000000000e+02 1.663359590627387141e-15
1.680000000000000000e+02 1.663157241202301816e-15
1.700000000000000000e+02 1.662955445753919632e-15
1.720000000000000000e+02 1.662754196366287055e-15
1.740000000000000000e+02 1.662553485345389465e-15
1.760000000000000000e+02 1.662353305210144144e-15
1.780000000000000000e+02 1.662153648683863217e-15
1.800000000000000000e+02 1.661954508686155213e-15
1.820000000000000000e+02 1.661755878325248653e-15
1.840000000000000000e+02 1.661557750890701798e-15
1.860000000000000000e+02 1.661360119846466782e-15
1.880000000000000000e+02 1.661162978824321361e-15
1.900000000000000000e+02 1.660966321617593918e-15
1.920000000000000000e+02 1.660770142175212692e-15
1.940000000000000000e+02 1.660574434596032685e-15
1.960000000000000000e+02 1.660379193123427820e-15
1.980000000000000000e+02 1.660184412140138501e-15
2.000000000000000000e+02 1.659990086163361344e-15
2.020000000000000000e+02 1.659796209840057429e-15
2.040000000000000000e+02 1.659602777942477487e-15
2.060000000000000000e+02 1.659409785363889228e-15
2.080000000000000000e+02 1.659217227114480990e-15
2.100000000000000000e+02 1.659025098317470875e-15
2.120000000000000000e+02 1.658833394205354139e-15
2.140000000000000000e+02 1.658642110116338527e-15
2.160000000000000000e+02 1.658451241490916082e-15
2.180000000000000000e+02 1.658260783868581282e-15
2.200000000000000000e+02 1.658070732884691972e-15
2.220000000000000000e+02 1.657881084267456500e-15
2.240000000000000000e+02 1.657691833835039785e-15
2.260000000000000000e+02 1.657502977492799938e-15
2.280000000000000000e+02 1.657314511230616781e-15
2.300000000000000000e+02 1.657126431120343237e-15
2.320000000000000000e+02 1.656938733313349408e-15
2.340000000000000000e+02 1.656751414038163881e-15
2.360000000000000000e+02 1.656564469598209501e-15
2.380000000000000000e+02 1.656377896369614675e-15
2.400000000000000000e+02 1.656191690799125652e-15
2.420000000000000000e+02 1.656005849402077178e-15
2.440000000000000000e+02 1.655820368760462550e-15
2.460000000000000000e+02 1.655635245521051786e-15
2.480000000000000000e+02 1.655450476393590851e-15
# Totalsim(params=ParamsSample(Rtip=30.0, theta_deg=20.0, Hcone=11999.99, Hcant=1000.01, Rcant=13750.0, zMax=1000000.0, rhoMax=1000000.0, h0=0.5, d=248.0, Nuni=1, Nr=750, Nz_plus=750, hsam=9.98, eps_r=120.0, equally_spaced_sample=True), dmin=100.0, dmax=249.99, istep=4.0, fname=C-Z.dat, Test=0)
