  # rho, z,   i,  j,  code:  1=sphere, 2=cone, 3=cant, 4= edge
    0.13584E+05    0.15003E+05   602   611     3
    0.13735E+05    0.15003E+05   603   611     3
    0.13888E+05    0.15003E+05   604   611     3
    0.14042E+05    0.15003E+05   605   611     3
    0.14198E+05    0.15003E+05   606   611     3
    0.14355E+05    0.15003E+05   607   611     3
    0.14515E+05    0.15003E+05   608   611     3
    0.14676E+05    0.15003E+05   609   611     3
    0.14839E+05    0.15003E+05   610   611     3
    0.15003E+05    0.15003E+05   611   611     3
    0.15170E+05    0.15003E+05   612   611     3
    0.15338E+05    0.15003E+05   613   611     3
    0.15509E+05    0.15003E+05   614   611     3
    0.15681E+05    0.15003E+05   615   611     3
    0.15855E+05    0.15003E+05   616   611     3
    0.16031E+05    0.15003E+05   617   611     3
    0.16209E+05    0.15003E+05   618   611     3
    0.16389E+05    0.15003E+05   619   611     3
    0.16571E+05    0.15003E+05   620   611     3
    0.16755E+05    0.15003E+05   621   611     3
    0.16941E+05    0.15003E+05   622   611     3
    0.17129E+05    0.15003E+05   623   611     3
    0.17319E+05    0.15003E+05   624   611     3
    0.17511E+05    0.15003E+05   625   611     3
    0.17706E+05    0.15003E+05   626   611     3
    0.17902E+05    0.15003E+05   627   611     3
    0.18101E+05    0.15003E+05   628   611     3
    0.18302E+05    0.15003E+05   629   611     3
    0.18505E+05    0.15003E+05   630   611     3
    0.18711E+05    0.15003E+05   631   611     3
    0.18918E+05    0.15003E+05   632   611     3
    0.19128E+05    0.15003E+05   633   611     3
    0.19341E+05    0.15003E+05   634   611     3
    0.19555E+05    0.15003E+05   635   611     3
    0.19773E+05    0.15003E+05   636   611     3
    0.19992E+05    0.15003E+05   637   611     3
    0.20214E+05    0.15003E+05   638   611     3
    0.20438E+05    0.15003E+05   639   611     3
    0.20665E+05    0.15003E+05   640   611     3
    0.20895E+05    0.15003E+05   641   611     3
    0.21127E+05    0.15003E+05   642   611     3
    0.21361E+05    0.15003E+05   643   611     3
    0.21598E+05    0.15003E+05   644   611     3
    0.21838E+05    0.15003E+05   645   611     3
    0.22081E+05    0.15003E+05   646   611     3
    0.22326E+05    0.15003E+05   647   611     3
    0.22574E+05    0.15003E+05   648   611     3
    0.22824E+05    0.15003E+05   649   611     3
    0.23077E+05    0.15003E+05   650   611     3
    0.23334E+05    0.15003E+05   651   611     3
    0.23593E+05    0.15003E+05   652   611     3
    0.23855E+05    0.15003E+05   653   611     3
    0.24119E+05    0.15003E+05   654   611     3
    0.24387E+05    0.15003E+05   655   611     3
    0.24658E+05    0.15003E+05   656   611     3
    0.24932E+05    0.15003E+05   657   611     3
    0.25208E+05    0.15003E+05   658   611     3
    0.25488E+05    0.15003E+05   659   611     3
    0.25771E+05    0.15003E+05   660   611     3
    0.26057E+05    0.15003E+05   661   611     3
    0.26347E+05    0.15003E+05   662   611     3
    0.26639E+05    0.15003E+05   663   611     3
    0.26935E+05    0.15003E+05   664   611     3
    0.27234E+05    0.15003E+05   665   611     3
    0.27536E+05    0.15003E+05   666   611     4
    0.27536E+05    0.15509E+05   666   614     4
    0.27234E+05    0.15509E+05   665   614     3
    0.26935E+05    0.15509E+05   664   614     3
    0.26639E+05    0.15509E+05   663   614     3
    0.26347E+05    0.15509E+05   662   614     3
    0.26057E+05    0.15509E+05   661   614     3
    0.25771E+05    0.15509E+05   660   614     3
    0.25488E+05    0.15509E+05   659   614     3
    0.25208E+05    0.15509E+05   658   614     3
    0.24932E+05    0.15509E+05   657   614     3
    0.24658E+05    0.15509E+05   656   614     3
    0.24387E+05    0.15509E+05   655   614     3
    0.24119E+05    0.15509E+05   654   614     3
    0.23855E+05    0.15509E+05   653   614     3
    0.23593E+05    0.15509E+05   652   614     3
    0.23334E+05    0.15509E+05   651   614     3
    0.23077E+05    0.15509E+05   650   614     3
    0.22824E+05    0.15509E+05   649   614     3
    0.22574E+05    0.15509E+05   648   614     3
    0.22326E+05    0.15509E+05   647   614     3
    0.22081E+05    0.15509E+05   646   614     3
    0.21838E+05    0.15509E+05   645   614     3
    0.21598E+05    0.15509E+05   644   614     3
    0.21361E+05    0.15509E+05   643   614     3
    0.21127E+05    0.15509E+05   642   614     3
    0.20895E+05    0.15509E+05   641   614     3
    0.20665E+05    0.15509E+05   640   614     3
    0.20438E+05    0.15509E+05   639   614     3
    0.20214E+05    0.15509E+05   638   614     3
    0.19992E+05    0.15509E+05   637   614     3
    0.19773E+05    0.15509E+05   636   614     3
    0.19555E+05    0.15509E+05   635   614     3
    0.19341E+05    0.15509E+05   634   614     3
    0.19128E+05    0.15509E+05   633   614     3
    0.18918E+05    0.15509E+05   632   614     3
    0.18711E+05    0.15509E+05   631   614     3
    0.18505E+05    0.15509E+05   630   614     3
    0.18302E+05    0.15509E+05   629   614     3
    0.18101E+05    0.15509E+05   628   614     3
    0.17902E+05    0.15509E+05   627   614     3
    0.17706E+05    0.15509E+05   626   614     3
    0.17511E+05    0.15509E+05   625   614     3
    0.17319E+05    0.15509E+05   624   614     3
    0.17129E+05    0.15509E+05   623   614     3
    0.16941E+05    0.15509E+05   622   614     3
    0.16755E+05    0.15509E+05   621   614     3
    0.16571E+05    0.15509E+05   620   614     3
    0.16389E+05    0.15509E+05   619   614     3
    0.16209E+05    0.15509E+05   618   614     3
    0.16031E+05    0.15509E+05   617   614     3
    0.15855E+05    0.15509E+05   616   614     3
    0.15681E+05    0.15509E+05   615   614     3
    0.15509E+05    0.15509E+05   614   614     3
    0.15338E+05    0.15509E+05   613   614     3
    0.15170E+05    0.15509E+05   612   614     3
    0.15003E+05    0.15509E+05   611   614     3
    0.14839E+05    0.15509E+05   610   614     3
    0.14676E+05    0.15509E+05   609   614     3
    0.14515E+05    0.15509E+05   608   614     3
    0.14355E+05    0.15509E+05   607   614     3
    0.14198E+05    0.15509E+05   606   614     3
    0.14042E+05    0.15509E+05   605   614     3
    0.13888E+05    0.15509E+05   604   614     3
    0.13735E+05    0.15509E+05   603   614     3
    0.13584E+05    0.15509E+05   602   614     3
    0.13435E+05    0.15509E+05   601   614     3
    0.13288E+05    0.15509E+05   600   614     3
    0.13142E+05    0.15509E+05   599   614     3
    0.12997E+05    0.15509E+05   598   614     3
    0.12855E+05    0.15509E+05   597   614     3
    0.12713E+05    0.15509E+05   596   614     3
    0.12574E+05    0.15509E+05   595   614     3
    0.12436E+05    0.15509E+05   594   614     3
    0.12299E+05    0.15509E+05   593   614     3
    0.12164E+05    0.15509E+05   592   614     3
    0.12031E+05    0.15509E+05   591   614     3
    0.11899E+05    0.15509E+05   590   614     3
    0.11768E+05    0.15509E+05   589   614     3
    0.11639E+05    0.15509E+05   588   614     3
    0.11511E+05    0.15509E+05   587   614     3
    0.11384E+05    0.15509E+05   586   614     3
    0.11259E+05    0.15509E+05   585   614     3
    0.11136E+05    0.15509E+05   584   614     3
    0.11014E+05    0.15509E+05   583   614     3
    0.10893E+05    0.15509E+05   582   614     3
    0.10773E+05    0.15509E+05   581   614     3
    0.10655E+05    0.15509E+05   580   614     3
    0.10538E+05    0.15509E+05   579   614     3
    0.10422E+05    0.15509E+05   578   614     3
    0.10308E+05    0.15509E+05   577   614     3
    0.10194E+05    0.15509E+05   576   614     3
    0.10082E+05    0.15509E+05   575   614     3
    0.99717E+04    0.15509E+05   574   614     3
    0.98622E+04    0.15509E+05   573   614     3
    0.97539E+04    0.15509E+05   572   614     3
    0.96468E+04    0.15509E+05   571   614     3
    0.95408E+04    0.15509E+05   570   614     3
    0.94361E+04    0.15509E+05   569   614     3
    0.93325E+04    0.15509E+05   568   614     3
    0.92300E+04    0.15509E+05   567   614     3
    0.91286E+04    0.15509E+05   566   614     3
    0.90284E+04    0.15509E+05   565   614     3
    0.89292E+04    0.15509E+05   564   614     3
    0.88312E+04    0.15509E+05   563   614     3
    0.87342E+04    0.15509E+05   562   614     3
    0.86383E+04    0.15509E+05   561   614     3
    0.85434E+04    0.15509E+05   560   614     3
    0.84496E+04    0.15509E+05   559   614     3
    0.83568E+04    0.15509E+05   558   614     3
    0.82650E+04    0.15509E+05   557   614     3
    0.81743E+04    0.15509E+05   556   614     3
    0.80845E+04    0.15509E+05   555   614     3
    0.79957E+04    0.15509E+05   554   614     3
    0.79079E+04    0.15509E+05   553   614     3
    0.78211E+04    0.15509E+05   552   614     3
    0.77352E+04    0.15509E+05   551   614     3
    0.76502E+04    0.15509E+05   550   614     3
    0.75662E+04    0.15509E+05   549   614     3
    0.74831E+04    0.15509E+05   548   614     3
    0.74009E+04    0.15509E+05   547   614     3
    0.73197E+04    0.15509E+05   546   614     3
    0.72393E+04    0.15509E+05   545   614     3
    0.71598E+04    0.15509E+05   544   614     3
    0.70811E+04    0.15509E+05   543   614     3
    0.70034E+04    0.15509E+05   542   614     3
    0.69265E+04    0.15509E+05   541   614     3
    0.68504E+04    0.15509E+05   540   614     3
    0.67752E+04    0.15509E+05   539   614     3
    0.67007E+04    0.15509E+05   538   614     3
    0.66272E+04    0.15509E+05   537   614     3
    0.65544E+04    0.15509E+05   536   614     3
    0.64824E+04    0.15509E+05   535   614     3
    0.64112E+04    0.15509E+05   534   614     3
    0.63408E+04    0.15509E+05   533   614     3
    0.62711E+04    0.15509E+05   532   614     3
    0.62023E+04    0.15509E+05   531   614     3
    0.61341E+04    0.15509E+05   530   614     3
    0.60668E+04    0.15509E+05   529   614     3
    0.60001E+04    0.15509E+05   528   614     3
    0.59342E+04    0.15509E+05   527   614     3
    0.58691E+04    0.15509E+05   526   614     3
    0.58046E+04    0.15509E+05   525   614     3
    0.57408E+04    0.15509E+05   524   614     3
    0.56778E+04    0.15509E+05   523   614     3
    0.56154E+04    0.15509E+05   522   614     3
    0.55538E+04    0.15509E+05   521   614     3
    0.54928E+04    0.15509E+05   520   614     3
    0.54324E+04    0.15509E+05   519   614     3
    0.53728E+04    0.15509E+05   518   614     3
    0.53137E+04    0.15509E+05   517   614     3
    0.52554E+04    0.15509E+05   516   614     3
    0.51977E+04    0.15509E+05   515   614     3
    0.51406E+04    0.15509E+05   514   614     3
    0.50841E+04    0.15509E+05   513   614     3
    0.50283E+04    0.15509E+05   512   614     3
    0.49730E+04    0.15509E+05   511   614     3
    0.49184E+04    0.15509E+05   510   614     3
    0.48644E+04    0.15509E+05   509   614     3
    0.48109E+04    0.15509E+05   508   614     3
    0.47581E+04    0.15509E+05   507   614     3
    0.47058E+04    0.15509E+05   506   614     3
    0.46541E+04    0.15509E+05   505   614     3
    0.46030E+04    0.15509E+05   504   614     3
    0.45525E+04    0.15509E+05   503   614     3
    0.45025E+04    0.15509E+05   502   614     3
    0.44530E+04    0.15509E+05   501   614     3
    0.44041E+04    0.15509E+05   500   614     3
    0.43557E+04    0.15509E+05   499   614     3
    0.43079E+04    0.15509E+05   498   614     3
    0.42605E+04    0.15509E+05   497   614     3
    0.42137E+04    0.15509E+05   496   614     3
    0.41674E+04    0.15509E+05   495   614     3
    0.41217E+04    0.15509E+05   494   614     3
    0.40764E+04    0.15509E+05   493   614     3
    0.40316E+04    0.15509E+05   492   614     2
    0.39873E+04    0.15509E+05   491   614     2
    0.39435E+04    0.15509E+05   490   614     2
    0.39002E+04    0.15509E+05   489   614     2
    0.38573E+04    0.15509E+05   488   614     2
    0.38150E+04    0.15509E+05   487   614     2
    0.37731E+04    0.15509E+05   486   614     2
    0.37316E+04    0.15509E+05   485   614     2
    0.36906E+04    0.15509E+05   484   614     2
    0.36501E+04    0.15509E+05   483   614     2
    0.36100E+04    0.15509E+05   482   614     2
    0.35703E+04    0.15509E+05   481   614     2
    0.35311E+04    0.15509E+05   480   614     2
    0.34923E+04    0.15509E+05   479   614     2
    0.34539E+04    0.15509E+05   478   614     2
    0.34160E+04    0.15509E+05   477   614     2
    0.33784E+04    0.15509E+05   476   614     2
    0.33413E+04    0.15509E+05   475   614     2
    0.33046E+04    0.15509E+05   474   614     2
    0.32683E+04    0.15509E+05   473   614     2
    0.32324E+04    0.15509E+05   472   614     2
    0.31969E+04    0.15509E+05   471   614     2
    0.31617E+04    0.15509E+05   470   614     2
    0.31270E+04    0.15509E+05   469   614     2
    0.30926E+04    0.15509E+05   468   614     2
    0.30587E+04    0.15509E+05   467   614     2
    0.30251E+04    0.15509E+05   466   614     2
    0.29918E+04    0.15509E+05   465   614     2
    0.29589E+04    0.15509E+05   464   614     2
    0.29264E+04    0.15509E+05   463   614     2
    0.28943E+04    0.15509E+05   462   614     2
    0.28625E+04    0.15509E+05   461   614     2
    0.28310E+04    0.15509E+05   460   614     2
    0.27999E+04    0.15509E+05   459   614     2
    0.27691E+04    0.15509E+05   458   614     2
    0.27387E+04    0.15509E+05   457   614     2
    0.27086E+04    0.15509E+05   456   614     2
    0.26788E+04    0.15509E+05   455   614     2
    0.26494E+04    0.15509E+05   454   614     2
    0.26203E+04    0.15509E+05   453   614     2
    0.25915E+04    0.15509E+05   452   614     2
    0.25630E+04    0.15509E+05   451   614     2
    0.25348E+04    0.15509E+05   450   614     2
    0.25070E+04    0.15509E+05   449   614     2
    0.24794E+04    0.15509E+05   448   614     2
    0.24522E+04    0.15509E+05   447   614     2
    0.24252E+04    0.15509E+05   446   614     2
    0.23986E+04    0.15509E+05   445   614     2
    0.23722E+04    0.15509E+05   444   614     2
    0.23462E+04    0.15509E+05   443   614     2
    0.23204E+04    0.15509E+05   442   614     2
    0.22949E+04    0.15509E+05   441   614     2
    0.22696E+04    0.15509E+05   440   614     2
    0.22447E+04    0.15509E+05   439   614     2
    0.22200E+04    0.15509E+05   438   614     2
    0.21956E+04    0.15509E+05   437   614     2
    0.21715E+04    0.15509E+05   436   614     2
    0.21476E+04    0.15509E+05   435   614     2
    0.21240E+04    0.15509E+05   434   614     2
    0.21007E+04    0.15509E+05   433   614     2
    0.20776E+04    0.15509E+05   432   614     2
    0.20547E+04    0.15509E+05   431   614     2
    0.20321E+04    0.15509E+05   430   614     2
    0.20098E+04    0.15509E+05   429   614     2
    0.19877E+04    0.15509E+05   428   614     2
    0.19659E+04    0.15509E+05   427   614     2
    0.19443E+04    0.15509E+05   426   614     2
    0.19229E+04    0.15509E+05   425   614     2
    0.19017E+04    0.15509E+05   424   614     2
    0.18808E+04    0.15509E+05   423   614     2
    0.18602E+04    0.15509E+05   422   614     2
    0.18397E+04    0.15509E+05   421   614     2
    0.18195E+04    0.15509E+05   420   614     2
    0.17995E+04    0.15509E+05   419   614     2
    0.17797E+04    0.15509E+05   418   614     2
    0.17601E+04    0.15509E+05   417   614     2
    0.17408E+04    0.15509E+05   416   614     2
    0.17216E+04    0.15509E+05   415   614     2
    0.17027E+04    0.15509E+05   414   614     2
    0.16840E+04    0.15509E+05   413   614     2
    0.16655E+04    0.15509E+05   412   614     2
    0.16471E+04    0.15509E+05   411   614     2
    0.16290E+04    0.15509E+05   410   614     2
    0.16111E+04    0.15509E+05   409   614     2
    0.15934E+04    0.15509E+05   408   614     2
    0.15759E+04    0.15509E+05   407   614     2
    0.15585E+04    0.15509E+05   406   614     2
    0.15414E+04    0.15509E+05   405   614     2
    0.15245E+04    0.15509E+05   404   614     2
    0.15077E+04    0.15509E+05   403   614     2
    0.14911E+04    0.15509E+05   402   614     2
    0.14747E+04    0.15509E+05   401   614     2
    0.14585E+04    0.15509E+05   400   614     2
    0.14424E+04    0.15509E+05   399   614     2
    0.14266E+04    0.15509E+05   398   614     2
    0.14109E+04    0.15509E+05   397   614     2
    0.13954E+04    0.15509E+05   396   614     2
    0.13800E+04    0.15509E+05   395   614     2
    0.13648E+04    0.15509E+05   394   614     2
    0.13498E+04    0.15509E+05   393   614     2
    0.13350E+04    0.15509E+05   392   614     2
    0.13203E+04    0.15509E+05   391   614     2
    0.13058E+04    0.15509E+05   390   614     2
    0.12914E+04    0.15509E+05   389   614     2
    0.12772E+04    0.15509E+05   388   614     2
    0.12632E+04    0.15509E+05   387   614     2
    0.12493E+04    0.15509E+05   386   614     2
    0.12355E+04    0.15509E+05   385   614     2
    0.12219E+04    0.15509E+05   384   614     2
    0.12085E+04    0.15509E+05   383   614     2
    0.11952E+04    0.15509E+05   382   614     2
    0.11820E+04    0.15509E+05   381   614     2
    0.11690E+04    0.15509E+05   380   614     2
    0.11562E+04    0.15509E+05   379   614     2
    0.11434E+04    0.15509E+05   378   614     2
    0.11309E+04    0.15509E+05   377   614     2
    0.11184E+04    0.15509E+05   376   614     2
    0.11061E+04    0.15509E+05   375   614     2
    0.10939E+04    0.15509E+05   374   614     2
    0.10819E+04    0.15509E+05   373   614     2
    0.10700E+04    0.15509E+05   372   614     2
    0.10582E+04    0.15509E+05   371   614     2
    0.10466E+04    0.15509E+05   370   614     2
    0.10350E+04    0.15509E+05   369   614     2
    0.10236E+04    0.15509E+05   368   614     2
    0.10124E+04    0.15509E+05   367   614     2
    0.10012E+04    0.15509E+05   366   614     2
    0.99021E+03    0.15509E+05   365   614     2
    0.97931E+03    0.15509E+05   364   614     2
    0.96853E+03    0.15509E+05   363   614     2
    0.95787E+03    0.15509E+05   362   614     2
    0.94732E+03    0.15509E+05   361   614     2
    0.93689E+03    0.15509E+05   360   614     2
    0.92658E+03    0.15509E+05   359   614     2
    0.91638E+03    0.15509E+05   358   614     2
    0.90629E+03    0.15509E+05   357   614     2
    0.89631E+03    0.15509E+05   356   614     2
    0.88644E+03    0.15509E+05   355   614     2
    0.87668E+03    0.15509E+05   354   614     2
    0.86702E+03    0.15509E+05   353   614     2
    0.85747E+03    0.15509E+05   352   614     2
    0.84803E+03    0.15509E+05   351   614     2
    0.83869E+03    0.15509E+05   350   614     2
    0.82945E+03    0.15509E+05   349   614     2
    0.82032E+03    0.15509E+05   348   614     2
    0.81128E+03    0.15509E+05   347   614     2
    0.80235E+03    0.15509E+05   346   614     2
    0.79351E+03    0.15509E+05   345   614     2
    0.78477E+03    0.15509E+05   344   614     2
    0.77612E+03    0.15509E+05   343   614     2
    0.76757E+03    0.15509E+05   342   614     2
    0.75912E+03    0.15509E+05   341   614     2
    0.75075E+03    0.15509E+05   340   614     2
    0.74248E+03    0.15509E+05   339   614     2
    0.73430E+03    0.15509E+05   338   614     2
    0.72621E+03    0.15509E+05   337   614     2
    0.71821E+03    0.15509E+05   336   614     2
    0.71029E+03    0.15509E+05   335   614     2
    0.70246E+03    0.15509E+05   334   614     2
    0.69472E+03    0.15509E+05   333   614     2
    0.68707E+03    0.15509E+05   332   614     2
    0.67949E+03    0.15509E+05   331   614     2
    0.67200E+03    0.15509E+05   330   614     2
    0.66460E+03    0.15509E+05   329   614     2
    0.65727E+03    0.15509E+05   328   614     2
    0.65003E+03    0.15509E+05   327   614     2
    0.64286E+03    0.15509E+05   326   614     2
    0.63577E+03    0.15509E+05   325   614     2
    0.62876E+03    0.15509E+05   324   614     2
    0.62183E+03    0.15509E+05   323   614     2
    0.61497E+03    0.15509E+05   322   614     2
    0.60819E+03    0.15509E+05   321   614     2
    0.60149E+03    0.15509E+05   320   614     2
    0.59485E+03    0.15509E+05   319   614     2
    0.58829E+03    0.15509E+05   318   614     2
    0.58181E+03    0.15509E+05   317   614     2
    0.57539E+03    0.15509E+05   316   614     2
    0.56904E+03    0.15509E+05   315   614     2
    0.56276E+03    0.15509E+05   314   614     2
    0.55656E+03    0.15509E+05   313   614     2
    0.55042E+03    0.15509E+05   312   614     2
    0.54434E+03    0.15509E+05   311   614     2
    0.53834E+03    0.15509E+05   310   614     2
    0.53240E+03    0.15509E+05   309   614     2
    0.52652E+03    0.15509E+05   308   614     2
    0.52071E+03    0.15509E+05   307   614     2
    0.51497E+03    0.15509E+05   306   614     2
    0.50929E+03    0.15509E+05   305   614     2
    0.50366E+03    0.15509E+05   304   614     2
    0.49811E+03    0.15509E+05   303   614     2
    0.49261E+03    0.15509E+05   302   614     2
    0.48717E+03    0.15509E+05   301   614     2
    0.48179E+03    0.15509E+05   300   614     2
    0.47647E+03    0.15509E+05   299   614     2
    0.47121E+03    0.15509E+05   298   614     2
    0.46601E+03    0.15509E+05   297   614     2
    0.46086E+03    0.15509E+05   296   614     2
    0.45577E+03    0.15509E+05   295   614     2
    0.45074E+03    0.15509E+05   294   614     2
    0.44576E+03    0.15509E+05   293   614     2
    0.44084E+03    0.15509E+05   292   614     2
    0.43597E+03    0.15509E+05   291   614     2
    0.43115E+03    0.15509E+05   290   614     2
    0.42639E+03    0.15509E+05   289   614     2
    0.42168E+03    0.15509E+05   288   614     2
    0.41702E+03    0.15509E+05   287   614     2
    0.41241E+03    0.15509E+05   286   614     2
    0.40786E+03    0.15509E+05   285   614     2
    0.40335E+03    0.15509E+05   284   614     2
    0.39889E+03    0.15509E+05   283   614     2
    0.39448E+03    0.15509E+05   282   614     2
    0.39012E+03    0.15509E+05   281   614     2
    0.38581E+03    0.15509E+05   280   614     2
    0.38154E+03    0.15509E+05   279   614     2
    0.37732E+03    0.15509E+05   278   614     2
    0.37315E+03    0.15509E+05   277   614     2
    0.36903E+03    0.15509E+05   276   614     2
    0.36494E+03    0.15509E+05   275   614     2
    0.36091E+03    0.15509E+05   274   614     2
    0.35692E+03    0.15509E+05   273   614     2
    0.35297E+03    0.15509E+05   272   614     2
    0.34906E+03    0.15509E+05   271   614     2
    0.34520E+03    0.15509E+05   270   614     2
    0.34138E+03    0.15509E+05   269   614     2
    0.33760E+03    0.15509E+05   268   614     2
    0.33387E+03    0.15509E+05   267   614     2
    0.33017E+03    0.15509E+05   266   614     2
    0.32652E+03    0.15509E+05   265   614     2
    0.32290E+03    0.15509E+05   264   614     2
    0.31933E+03    0.15509E+05   263   614     2
    0.31579E+03    0.15509E+05   262   614     2
    0.31230E+03    0.15509E+05   261   614     2
    0.30884E+03    0.15509E+05   260   614     2
    0.30542E+03    0.15509E+05   259   614     2
    0.30204E+03    0.15509E+05   258   614     2
    0.29869E+03    0.15509E+05   257   614     2
    0.29538E+03    0.15509E+05   256   614     2
    0.29211E+03    0.15509E+05   255   614     2
    0.28887E+03    0.15509E+05   254   614     2
    0.28567E+03    0.15509E+05   253   614     2
    0.28251E+03    0.15509E+05   252   614     2
    0.27937E+03    0.15509E+05   251   614     2
    0.27628E+03    0.15509E+05   250   614     2
    0.27321E+03    0.15509E+05   249   614     2
    0.27019E+03    0.15509E+05   248   614     2
    0.26719E+03    0.15509E+05   247   614     2
    0.26423E+03    0.15509E+05   246   614     2
    0.26130E+03    0.15509E+05   245   614     2
    0.25840E+03    0.15509E+05   244   614     2
    0.25553E+03    0.15509E+05   243   614     2
    0.25270E+03    0.15509E+05   242   614     2
    0.24989E+03    0.15509E+05   241   614     2
    0.24712E+03    0.15509E+05   240   614     2
    0.24438E+03    0.15509E+05   239   614     2
    0.24166E+03    0.15509E+05   238   614     2
    0.23898E+03    0.15509E+05   237   614     2
    0.23633E+03    0.15509E+05   236   614     2
    0.23370E+03    0.15509E+05   235   614     2
    0.23111E+03    0.15509E+05   234   614     2
    0.22854E+03    0.15509E+05   233   614     2
    0.22600E+03    0.15509E+05   232   614     2
    0.22349E+03    0.15509E+05   231   614     2
    0.22101E+03    0.15509E+05   230   614     2
    0.21855E+03    0.15509E+05   229   614     2
    0.21612E+03    0.15509E+05   228   614     2
    0.21372E+03    0.15509E+05   227   614     2
    0.21134E+03    0.15509E+05   226   614     2
    0.20899E+03    0.15509E+05   225   614     2
    0.20667E+03    0.15509E+05   224   614     2
    0.20437E+03    0.15509E+05   223   614     2
    0.20210E+03    0.15509E+05   222   614     2
    0.19985E+03    0.15509E+05   221   614     2
    0.19763E+03    0.15509E+05   220   614     2
    0.19543E+03    0.15509E+05   219   614     2
    0.19325E+03    0.15509E+05   218   614     2
    0.19110E+03    0.15509E+05   217   614     2
    0.18897E+03    0.15509E+05   216   614     2
    0.18687E+03    0.15509E+05   215   614     2
    0.18479E+03    0.15509E+05   214   614     2
    0.18273E+03    0.15509E+05   213   614     2
    0.18069E+03    0.15509E+05   212   614     2
    0.17868E+03    0.15509E+05   211   614     2
    0.17669E+03    0.15509E+05   210   614     2
    0.17472E+03    0.15509E+05   209   614     2
    0.17277E+03    0.15509E+05   208   614     2
    0.17084E+03    0.15509E+05   207   614     2
    0.16894E+03    0.15509E+05   206   614     2
    0.16705E+03    0.15509E+05   205   614     2
    0.16519E+03    0.15509E+05   204   614     2
    0.16335E+03    0.15509E+05   203   614     2
    0.16152E+03    0.15509E+05   202   614     2
    0.15972E+03    0.15509E+05   201   614     2
    0.15794E+03    0.15509E+05   200   614     2
    0.15617E+03    0.15509E+05   199   614     2
    0.15443E+03    0.15509E+05   198   614     2
    0.15270E+03    0.15509E+05   197   614     2
    0.15100E+03    0.15509E+05   196   614     2
    0.14931E+03    0.15509E+05   195   614     2
    0.14764E+03    0.15509E+05   194   614     2
    0.14599E+03    0.15509E+05   193   614     2
    0.14436E+03    0.15509E+05   192   614     2
    0.14274E+03    0.15509E+05   191   614     2
    0.14115E+03    0.15509E+05   190   614     2
    0.13957E+03    0.15509E+05   189   614     2
    0.13800E+03    0.15509E+05   188   614     2
    0.13646E+03    0.15509E+05   187   614     2
    0.13493E+03    0.15509E+05   186   614     2
    0.13342E+03    0.15509E+05   185   614     2
    0.13193E+03    0.15509E+05   184   614     2
    0.13045E+03    0.15509E+05   183   614     2
    0.12899E+03    0.15509E+05   182   614     2
    0.12754E+03    0.15509E+05   181   614     2
    0.12611E+03    0.15509E+05   180   614     2
    0.12470E+03    0.15509E+05   179   614     2
    0.12330E+03    0.15509E+05   178   614     2
    0.12191E+03    0.15509E+05   177   614     2
    0.12055E+03    0.15509E+05   176   614     2
    0.11919E+03    0.15509E+05   175   614     2
    0.11785E+03    0.15509E+05   174   614     2
    0.11653E+03    0.15509E+05   173   614     2
    0.11522E+03    0.15509E+05   172   614     2
    0.11393E+03    0.15509E+05   171   614     2
    0.11265E+03    0.15509E+05   170   614     2
    0.11138E+03    0.15509E+05   169   614     2
    0.11013E+03    0.15509E+05   168   614     2
    0.10889E+03    0.15509E+05   167   614     2
    0.10766E+03    0.15509E+05   166   614     2
    0.10645E+03    0.15509E+05   165   614     2
    0.10525E+03    0.15509E+05   164   614     2
    0.10407E+03    0.15509E+05   163   614     2
    0.10290E+03    0.15509E+05   162   614     2
    0.10174E+03    0.15509E+05   161   614     2
    0.10059E+03    0.15509E+05   160   614     2
    0.99455E+02    0.15509E+05   159   614     2
    0.98334E+02    0.15509E+05   158   614     2
    0.97224E+02    0.15509E+05   157   614     2
    0.96127E+02    0.15509E+05   156   614     2
    0.95042E+02    0.15509E+05   155   614     2
    0.93969E+02    0.15509E+05   154   614     2
    0.92907E+02    0.15509E+05   153   614     2
    0.91858E+02    0.15509E+05   152   614     2
    0.90819E+02    0.15509E+05   151   614     2
    0.89792E+02    0.15509E+05   150   614     2
    0.88777E+02    0.15509E+05   149   614     2
    0.87772E+02    0.15509E+05   148   614     2
    0.86779E+02    0.15509E+05   147   614     2
    0.85797E+02    0.15509E+05   146   614     2
    0.84825E+02    0.15509E+05   145   614     2
    0.83864E+02    0.15509E+05   144   614     2
    0.82913E+02    0.15509E+05   143   614     2
    0.81973E+02    0.15509E+05   142   614     2
    0.81044E+02    0.15509E+05   141   614     2
    0.80124E+02    0.15509E+05   140   614     2
    0.79215E+02    0.15509E+05   139   614     2
    0.78315E+02    0.15509E+05   138   614     2
    0.77426E+02    0.15509E+05   137   614     2
    0.76546E+02    0.15509E+05   136   614     2
    0.75676E+02    0.15509E+05   135   614     2
    0.74815E+02    0.15509E+05   134   614     2
    0.73964E+02    0.15509E+05   133   614     2
    0.73122E+02    0.15509E+05   132   614     2
    0.72289E+02    0.15509E+05   131   614     2
    0.71466E+02    0.15509E+05   130   614     2
    0.70652E+02    0.15509E+05   129   614     2
    0.69846E+02    0.15509E+05   128   614     2
    0.69050E+02    0.15509E+05   127   614     2
    0.68262E+02    0.15509E+05   126   614     2
