 
 # along tip axis: rho=0, s=   2.00000000000000     
  4.50   -0.253775E+00    0.2250   -0.508E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.00   -0.141659E+00    0.2500   -0.283E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.50    0.000000E+00    0.2750    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.98    0.000000E+00    0.2992    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 
 # along tip axis: rho=0, s=   6.00000000000000     
 -0.10   -0.473947E-01   -0.0050   -0.948E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 -0.05   -0.474061E-01   -0.0025   -0.948E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.00   -0.133656E+00    0.0000   -0.267E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.50   -0.142545E+00    0.0250   -0.285E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.00   -0.143286E+00    0.0500   -0.287E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.50   -0.144438E+00    0.0750   -0.289E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.00   -0.146017E+00    0.1000   -0.292E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.50   -0.148063E+00    0.1250   -0.296E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.00   -0.150681E+00    0.1500   -0.301E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.50   -0.154134E+00    0.1750   -0.308E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.00   -0.159092E+00    0.2000   -0.318E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.50   -0.167291E+00    0.2250   -0.335E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.00   -0.183330E+00    0.2500   -0.367E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.50   -0.219842E+00    0.2750   -0.440E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.00   -0.122768E+00    0.3000   -0.246E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.50    0.000000E+00    0.3250    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.98    0.000000E+00    0.3492    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 
 # along tip axis: rho=0, s=   7.00000000000000     
 -0.10   -0.404540E-01   -0.0050   -0.809E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 -0.05   -0.404628E-01   -0.0025   -0.809E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.00   -0.114076E+00    0.0000   -0.228E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.50   -0.121640E+00    0.0250   -0.243E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.00   -0.122210E+00    0.0500   -0.244E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.50   -0.123091E+00    0.0750   -0.246E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.00   -0.124288E+00    0.1000   -0.249E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.50   -0.125807E+00    0.1250   -0.252E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.00   -0.127662E+00    0.1500   -0.255E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.50   -0.129890E+00    0.1750   -0.260E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.00   -0.132584E+00    0.2000   -0.265E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.50   -0.135977E+00    0.2250   -0.272E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.00   -0.140664E+00    0.2500   -0.281E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.50   -0.148183E+00    0.2750   -0.296E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.00   -0.162620E+00    0.3000   -0.325E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.50   -0.195193E+00    0.3250   -0.390E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.00   -0.109037E+00    0.3500   -0.218E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.50    0.000000E+00    0.3750    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.98    0.000000E+00    0.3992    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 
 # along tip axis: rho=0, s=   8.00000000000000     
 -0.10   -0.351417E-01   -0.0050   -0.703E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 -0.05   -0.351486E-01   -0.0025   -0.703E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.00   -0.990902E-01    0.0000   -0.198E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.50   -0.105644E+00    0.0250   -0.211E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.00   -0.106093E+00    0.0500   -0.212E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.50   -0.106788E+00    0.0750   -0.214E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.00   -0.107732E+00    0.1000   -0.215E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.50   -0.108926E+00    0.1250   -0.218E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.00   -0.110376E+00    0.1500   -0.221E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.50   -0.112087E+00    0.1750   -0.224E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.00   -0.114075E+00    0.2000   -0.228E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.50   -0.116371E+00    0.2250   -0.233E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.00   -0.119061E+00    0.2500   -0.238E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
